name,review_count,rating,price,phone,display_phone,category_title
The Peak on Salem,50,3.5,-1,19194466060,(919) 446-6060,bars
Subway,11,3.0,1,19198519594,(919) 851-9594,sandwiches
Umami Asian Bistro,17,3.5,-1,19198968020,(919) 896-8020,japanese
McDonald's,41,2.0,1,19196771424,(919) 677-1424,fast food
Hardee's,3,1.5,-1,19193666979,(919) 366-6979,breakfast & brunch
Crazy Fire Mongolian Grill and Sushi,96,2.5,2,19198723575,(919) 872-3575,mongolian
Guasaca,1032,4.5,1,19193224928,(919) 322-4928,venezuelan
Golden Corral Buffet & Grill,28,2.0,2,19197726603,(919) 772-6603,american (traditional)
Michelangelo's Pizza in Apex,32,3.0,1,19194628880,(919) 462-8880,pizza
The Flying Biscuit Cafe,771,4.0,2,19198336924,(919) 833-6924,breakfast & brunch
Memo’s Pizza,3,5.0,-1,19196460064,(919) 646-0064,italian
Firehouse Subs,34,3.5,1,19193670111,(919) 367-0111,sandwiches
China House,26,3.5,1,19192174484,(919) 217-4484,chinese
9.19 Island Cuisine,94,4.5,2,19195563647,(919) 556-3647,caribbean
Doug's Dogs & More,17,3.0,2,19195563647,(919) 556-3647,hot dogs
Domino's Pizza,21,3.0,1,19197835500,(919) 783-5500,pizza
Benelux Coffee,109,4.0,1,19199008294,(919) 900-8294,coffee & tea
Benelux Coffee,178,4.0,1,19199008294,(919) 900-8294,coffee & tea
Burger King,13,1.5,1,19196778895,(919) 677-8895,burgers
Dunkin',59,1.5,1,19196617377,(919) 661-7377,donuts
Doherty's Irish Pub & Restaurant - Cary,376,4.5,2,19193889930,(919) 388-9930,irish pub
Petra Grill,53,4.0,1,19842002009,(984) 200-2009,mediterranean
Pedaler Wine & Beer,4,5.0,1,19842223218,(984) 222-3218,wine bars
Hong Kong No. 1,37,3.5,1,19193632828,(919) 363-2828,chinese
Peng's Asian Cuisine,146,4.0,2,19196785313,(919) 678-5313,chinese
IRIS COFFEE LAB AND CAFE,33,4.5,2,19194417489,(919) 441-7489,coffee & tea
Jimmy John's,35,2.5,1,19198360404,(919) 836-0404,delis
Applebee's Grill + Bar,60,2.5,2,19195521521,(919) 552-1521,american (traditional)
Karavan by 3 Olives,44,5.0,-1,19197773530,(919) 777-3530,uzbek
Singa's Famous Pizza,36,3.5,-1,19842192963,(984) 219-2963,pizza
AMC Park Place 16,71,3.0,-1,19194816888,(919) 481-6888,cinema
Thaiphoon Bistro,247,3.5,2,19197204034,(919) 720-4034,thai
Village Deli and Grill,84,3.5,2,19194531250,(919) 453-1250,delis
Dominic's NY Pizzeria,81,3.5,1,19198787782,(919) 878-7782,pizza
Hummingbird,118,4.0,2,19193018900,(919) 301-8900,bars
Buffalo Brothers,69,3.5,2,19195615933,(919) 561-5933,sports bars
San Jose's Tacos & Tequila,232,3.5,2,19199571400,(919) 957-1400,mexican
El Dorado,15,3.5,2,19199571400,(919) 957-1400,mexican
Plaza Azteca Restaurantes Mexicanos,8,4.0,2,19199571400,(919) 957-1400,mexican
The Shiny Diner,242,3.5,1,19194693663,(919) 469-3663,diners
Sono Sushi Restaurant Bar,538,4.5,2,19195215328,(919) 521-5328,japanese
Seoul Garden Cary,38,4.0,2,19192346002,(919) 234-6002,korean
Plaza Cafe,32,4.0,1,19197588759,(919) 758-8759,breakfast & brunch
Starbucks,38,3.0,2,19194651229,(919) 465-1229,coffee & tea
McDonald's,32,2.0,1,19195548094,(919) 554-8094,fast food
Wing It On!,34,4.0,-1,19198905845,(919) 890-5845,chicken wings
Vieni Ristobar,92,4.5,2,19842251134,(984) 225-1134,bars
First Watch,404,4.0,2,19197893347,(919) 789-3347,american (traditional)
QDOBA Mexican Eats,23,3.5,1,19192174690,(919) 217-4690,mexican
New China King,20,3.5,2,19198731256,(919) 873-1256,chinese
Panera Bread,79,3.0,1,19197811112,(919) 781-1112,sandwiches
Wine Authorities,32,4.5,2,19198319463,(919) 831-9463,"beer, wine & spirits"
Best Western Plus Edison Inn,4,3.0,2,19196624890,(919) 662-4890,hotels
Stars and Strikes Family Entertainment Center,106,3.5,-1,16789655707,(678) 965-5707,arcades
Stars and Strikes,8,3.0,-1,16789655707,(678) 965-5707,arcades
Stars and Strikes Family Entertainment Center,30,3.0,-1,16789655707,(678) 965-5707,venues & event spaces
Stars and Strikes Family Entertainment Center,42,3.0,-1,16789655707,(678) 965-5707,bowling
Stars And Strikes Family Entertainment Center,9,3.0,-1,16789655707,(678) 965-5707,arcades
Stars and Strikes Family Entertainment Center,143,3.0,-1,16789655707,(678) 965-5707,arcades
Stars & Strikes,30,3.0,-1,16789655707,(678) 965-5707,arcades
Stars and Strikes Family Entertainment Center,72,3.0,-1,16789655707,(678) 965-5707,arcades
Stars and Strikes Family Entertainment Center,62,3.0,-1,16789655707,(678) 965-5707,bowling
Stars And Strikes,89,2.5,-1,16789655707,(678) 965-5707,venues & event spaces
Stars and Strikes Family Entertainment Center,58,2.5,-1,16789655707,(678) 965-5707,venues & event spaces
Stars and Strikes Family Entertainment Center,39,2.5,-1,16789655707,(678) 965-5707,arcades
Stars and Strikes Family Entertainment Center,22,2.5,-1,16789655707,(678) 965-5707,arcades
Stars and Strikes Family Entertainment Center,99,2.5,-1,16789655707,(678) 965-5707,bowling
Stars and Strikes Family Entertainment Center,64,2.5,-1,16789655707,(678) 965-5707,arcades
Alex & Teresa's Pizzeria & Trattoria,232,4.0,2,19193770742,(919) 377-0742,italian
Randy's Pizza,43,3.5,2,19193770742,(919) 377-0742,pizza
Dreamsports Center,14,3.5,-1,19193872955,(919) 387-2955,sports clubs
XL Sports World,13,3.5,-1,19193872955,(919) 387-2955,amateur sports teams
Sinbad's Pizza,3,3.5,-1,19192316456,(919) 231-6456,pizza
Philly Steak 'N Subs,4,2.0,1,19192316456,(919) 231-6456,sandwiches
Cruizers,1,1.0,-1,19193658470,(919) 365-8470,convenience stores
Pho Far East,448,4.0,2,19198768621,(919) 876-8621,vietnamese
Mi Cancun,30,4.5,2,19194819002,(919) 481-9002,mexican
Los Tres Magueyes,132,3.5,2,19194819002,(919) 481-9002,mexican
Kaze Japanese Steakhouse,145,2.5,2,19193296789,(919) 329-6789,sushi bars
Plates Neighborhood Kitchen,335,4.0,2,19198280018,(919) 828-0018,breakfast & brunch
Zely & Ritz,69,3.0,3,19198280018,(919) 828-0018,wine bars
First Watch,305,4.0,2,19199008355,(919) 900-8355,breakfast & brunch
Stewart's Bistro,237,4.5,1,19195622233,(919) 562-2233,coffee & tea
Alpaca Chicken,28,4.5,2,19199177600,(919) 917-7600,peruvian
Red Lobster,117,3.0,2,19198516806,(919) 851-6806,seafood
Mustang Charlie's Diner,12,4.0,-1,19196552101,(919) 655-2101,diners
The Mill,78,4.5,1,19195572123,(919) 557-2123,bars
Smithfield's Chicken 'N Bar-B-Q,43,3.5,1,19198651905,(919) 865-1905,barbeque
Holiday Inn Express Apex-Raleigh,16,4.0,2,19193873636,(919) 387-3636,hotels
Wegman’s,6,4.0,-1,19195753800,(919) 575-3800,grocery
Chipotle Mexican Grill,82,3.0,1,19194621223,(919) 462-1223,mexican
Filipino Express Restaurant,26,4.5,1,19198766911,(919) 876-6911,filipino
Oriental Store of Raleigh,18,4.5,1,19198766911,(919) 876-6911,international grocery
Zaxby's Chicken Fingers & Buffalo Wings,20,2.0,1,19195523981,(919) 552-3981,chicken wings
Nice Bowls Asian Cuisine,83,4.5,2,19193772307,(919) 377-2307,asian fusion
Nine's China,18,3.5,1,19193772307,(919) 377-2307,chinese
McDonald's,12,2.5,1,19197810504,(919) 781-0504,fast food
Mami's,593,4.0,1,19198348572,(919) 834-8572,peruvian
Harris Teeter,22,4.0,2,19194659432,(919) 465-9432,grocery
Starbucks,1,2.0,-1,19194659432,(919) 465-9432,coffee & tea
Jersey Mike's Subs,39,3.0,1,19198706003,(919) 870-6003,sandwiches
Young Hearts Distilling,10,4.0,-1,19194247817,(919) 424-7817,bars
Trophy Tap + Table,117,3.5,2,19194247817,(919) 424-7817,american (new)
Subway,7,2.0,1,19197903555,(919) 790-3555,sandwiches
Backyard Bistro,271,3.5,2,19198516203,(919) 851-6203,american (traditional)
Jason's Deli,104,3.0,1,19192336901,(919) 233-6901,delis
El Taco Market,51,4.0,1,19192500412,(919) 250-0412,mexican
Sheetz,9,2.5,1,19193659032,(919) 365-9032,gas stations
Rudy's Pub & Grill,140,3.5,2,19193035061,(919) 303-5061,american (traditional)
Honest Abe's Kitchen & Bar,86,3.0,-1,19199778755,(919) 977-8755,pizza
Bru's Public House,1,4.0,-1,19199778755,(919) 977-8755,beer bar
Sassool,317,4.5,2,19198472700,(919) 847-2700,mediterranean
Chick-fil-A,62,3.0,1,19198168222,(919) 816-8222,fast food
Cafe Tiramisu,87,4.0,2,19197901006,(919) 790-1006,italian
Crazy Fire Mongolian Grill,102,3.0,2,19194812222,(919) 481-2222,mongolian
Rodeway Inn,2,1.0,-1,19193628621,(919) 362-8621,hotels
Americas Best Value Inn,2,1.0,2,19193628621,(919) 362-8621,hotels
Starbucks,50,3.0,2,19197816211,(919) 781-6211,coffee & tea
El Toro Supermarket,17,4.0,1,19197738172,(919) 773-8172,bakeries
Chengdu 7 Sichuan Cuisine,212,4.0,2,19198835567,(919) 883-5567,szechuan
Hampton Inn Raleigh-Capital Blvd. North,27,3.5,2,19198727111,(919) 872-7111,hotels
Greek Basma,99,4.5,1,19192850808,(919) 285-0808,greek
Szechuan Garden,98,4.0,2,19194686878,(919) 468-6878,chinese
Orient Garden,23,3.0,-1,19194686878,(919) 468-6878,chinese
SpringHill Suites Raleigh Cary,26,4.0,2,19199777244,(919) 977-7244,hotels
Alpaca Peruvian Charcoal Chicken,219,4.5,2,19197130000,(919) 713-0000,peruvian
Pollo A La Brasa,12,3.5,1,19197130000,(919) 713-0000,peruvian
Mum's Jamaican Restaurant,78,3.5,2,19196152332,(919) 615-2332,caribbean
Pei Wei,102,3.0,1,19192273810,(919) 227-3810,chinese
Enrigo Italian Bistro,280,4.0,2,19198547731,(919) 854-7731,italian
Los Tres Magueyes,110,4.0,2,19194650217,(919) 465-0217,mexican
Beans & Bubbles,19,4.5,2,19193224012,(919) 322-4012,coffee & tea
Char Grill Nine,17,2.5,-1,19195542000,(919) 554-2000,burgers
Shuckin' Shack Oyster Bar,60,3.5,-1,19193220324,(919) 322-0324,seafood
The Burger Shop,144,4.5,2,19195622333,(919) 562-2333,burgers
Pho Xpress,283,4.0,2,19194004100,(919) 400-4100,vietnamese
Smithfield's Chicken 'N Bar-B-Q,30,4.0,1,19195572400,(919) 557-2400,barbeque
AMC Dine-In Holly Springs 9,273,2.5,-1,19192850580,(919) 285-0580,cinema
bartaco North Hills,436,4.5,2,19196268226,(919) 626-8226,tacos
Jersey Mike's Subs,27,4.0,1,19193637827,(919) 363-7827,sandwiches
Golden Krust,23,4.0,-1,19193224191,(919) 322-4191,caribbean
Wakefield Tavern,177,4.0,2,19195540673,(919) 554-0673,american (traditional)
Residence Inn by Marriott Raleigh-Durham Airport/Morrisville,22,3.0,2,19194678689,(919) 467-8689,hotels
Sonesta ES Suites Raleigh Durham Airport,1,5.0,-1,19194678689,(919) 467-8689,hotels
Honey Baked Ham Company,23,4.0,2,19197870655,(919) 787-0655,meat shops
The Hop Yard,22,4.5,2,19199710631,(919) 971-0631,"beer, wine & spirits"
Wang's Kitchen,46,2.5,1,19198468820,(919) 846-8820,chinese
Hyatt Place Raleigh West,54,3.5,2,19192332205,(919) 233-2205,hotels
Rosewater Kitchen and Bar,119,4.5,2,19194247886,(919) 424-7886,desserts
Chipotle Mexican Grill,61,3.5,1,19195761894,(919) 576-1894,mexican
Red Monkey Latin Fusion Kitchen,367,3.0,2,19198967412,(919) 896-7412,american (new)
Red Monkey Latin Fusion Kitchen,60,3.0,2,19198967412,(919) 896-7412,puerto rican
Fridas Patio Mexican Cuisine,113,4.0,2,19192679477,(919) 267-9477,mexican
River Pub,53,4.0,2,19199008302,(919) 900-8302,american (traditional)
Subway,6,2.5,1,19194609422,(919) 460-9422,sandwiches
Five Guys,38,3.5,1,19842320547,(984) 232-0547,burgers
Harris Teeter,39,3.5,2,19194604326,(919) 460-4326,grocery
Starbucks,1,1.0,-1,19194604326,(919) 460-4326,coffee & tea
Dunkin',33,2.0,1,19195771150,(919) 577-1150,donuts
Jersey Mike's Subs,16,3.5,1,19196153157,(919) 615-3157,sandwiches
Ajisai Japanese Fusion,555,4.5,2,19198319907,(919) 831-9907,japanese
Grand Street Pizza,78,4.0,1,19192173410,(919) 217-3410,pizza
Crosstown Pub & Grill,206,4.0,2,19196502853,(919) 650-2853,american (new)
The Kitchen Table at Relish,63,4.5,-1,19197871855,(919) 787-1855,american (traditional)
Relish Craft Kitchen & Bourbon Bar,749,4.0,2,19197871855,(919) 787-1855,southern
Pizza Hut,1,2.0,-1,19195569190,(919) 556-9190,chicken wings
Pizza Hut,24,1.5,1,19195569190,(919) 556-9190,italian
Pressed By Spanglish,323,4.0,1,19842695099,(984) 269-5099,sandwiches
Spanglish,23,4.0,2,19842695099,(984) 269-5099,food trucks
Agave Mexican Bar & Grill,37,3.5,1,19193650069,(919) 365-0069,mexican
El Cuscatleco,175,4.0,1,19196502706,(919) 650-2706,salvadoran
Taqueria Acapulco,2,4.0,1,19842008374,(984) 200-8374,mexican
Salvio's Pizzeria,97,3.5,1,19199815678,(919) 981-5678,chicken wings
Amante Gourmet Pizza,13,2.5,2,19199815678,(919) 981-5678,pizza
IHOP,74,3.0,2,19194691835,(919) 469-1835,breakfast & brunch
Two Guys Grille,179,4.0,1,19194629336,(919) 462-9336,american (traditional)
Mamma Mia Italian Bistro,231,4.0,2,19193632228,(919) 363-2228,italian
Sugar Magnolia Cafe,56,4.5,2,19194354436,(919) 435-4436,cafes
Magnolia Roots Music Lounge,2,5.0,-1,19194354436,(919) 435-4436,music venues
Bruegger's Bagels,28,3.0,1,19198460183,(919) 846-0183,bagels
Cellar 55,16,4.5,2,19194461156,(919) 446-1156,"beer, wine & spirits"
Cellar 55,3,4.5,-1,19194461156,(919) 446-1156,wine tasting room
The Blind Pelican,127,4.0,2,19842252471,(984) 225-2471,seafood
Target,60,3.5,2,19193792180,(919) 379-2180,department stores
Starbucks,14,2.0,2,19193792180,(919) 379-2180,coffee & tea
Popeyes Louisiana Kitchen,28,2.5,1,19198905078,(919) 890-5078,fast food
Panda Express,69,2.0,-1,19197473202,(919) 747-3202,chinese
Penn Station East Coast Subs,65,4.0,1,19198966871,(919) 896-6871,sandwiches
Sunny's Diner,117,3.5,1,19197877715,(919) 787-7715,diners
The Addison of Knightdale,3,2.5,-1,19192666676,(919) 266-6676,assisted living facilities
Pastries N Chaat,70,3.5,1,19193676852,(919) 367-6852,indian
Natures Juice Bar and Cafe,21,4.5,-1,19842000768,(984) 200-0768,juice bars & smoothies
Torchy's Tacos,105,4.0,2,19194391177,(919) 439-1177,tex-mex
Chili's,63,2.5,2,19195540488,(919) 554-0488,american (traditional)
Nazara Indian Bistro,236,4.0,2,19196945353,(919) 694-5353,indian
Georgina's Pizzeria,171,3.5,2,19193883820,(919) 388-3820,pizza
Hilton Garden Inn Raleigh-Durham Airport,84,3.5,2,19198408088,(919) 840-8088,hotels
Starbucks,29,2.5,2,19198454566,(919) 845-4566,coffee & tea
Dantes Italiano,126,4.0,2,19195562146,(919) 556-2146,italian
Main Street Grille,181,4.0,1,19195541564,(919) 554-1564,american (traditional)
Port City Java,1,1.0,1,19195150458,(919) 515-0458,coffee & tea
Grand Asia Market,268,4.0,1,19194682988,(919) 468-2988,bakeries
Chanelle Cake,5,4.0,1,19194682988,(919) 468-2988,bakeries
Peak Of The Vine,10,4.5,-1,19192679828,(919) 267-9828,wine bars
Ginger Asian Cuisine,168,3.5,2,19198598998,(919) 859-8998,asian fusion
QDOBA Mexican Eats,25,3.0,1,19193628737,(919) 362-8737,mexican
Imperial Garden Chinese Restaurant,152,4.0,2,19198461988,(919) 846-1988,chinese
Starbucks,39,3.0,1,19193873482,(919) 387-3482,coffee & tea
Hibachi China 88,62,3.5,1,19842025880,(984) 202-5880,japanese
Big Ed's Garner,53,4.0,-1,19199007764,(919) 900-7764,southern
King Wok,19,3.0,1,19195776852,(919) 577-6852,chinese
King Wok,3,2.5,-1,19195776852,(919) 577-6852,chinese
Wings Over Raleigh,66,3.0,3,19195469111,(919) 546-9111,chicken wings
MOD Pizza,40,4.0,2,19842087015,(984) 208-7015,pizza
China Moon,14,4.0,1,19196617778,(919) 661-7778,chinese
First Watch,35,4.0,2,19193224344,(919) 322-4344,breakfast & brunch
First Watch,16,4.0,2,19197043984,(919) 704-3984,breakfast & brunch
Captain Stanley's Calabash Seafood,57,3.5,2,19197797878,(919) 779-7878,seafood
The Garden on Millbrook,2,5.0,-1,19197908900,(919) 790-8900,venues & event spaces
Wendy's,32,2.0,1,19195692133,(919) 569-2133,burgers
China Won,50,4.0,1,19196629799,(919) 662-9799,chinese
Peace China,119,3.5,1,19198338668,(919) 833-8668,chinese
ZenFish,113,4.5,2,19192340914,(919) 234-0914,poke
Fiesta Mexicana Holly Springs,106,3.5,2,19193461330,(919) 346-1330,mexican
Terra Bonum Salad Cafe,34,4.0,-1,19844650011,(984) 465-0011,salad
Jersey Mike's Subs,33,3.5,1,19198707827,(919) 870-7827,sandwiches
Jersey Mike's Giant Submarines & Catering,1,4.0,-1,19198707827,(919) 870-7827,american (new)
Clean Juice,69,4.0,1,19194688286,(919) 468-8286,juice bars & smoothies
Em's Cafe,3,4.5,-1,19193778030,(919) 377-8030,caterers
McDonald's,39,1.5,1,19194629904,(919) 462-9904,fast food
Eggs Up Grill,184,4.0,1,19192854463,(919) 285-4463,breakfast & brunch
Hampton Inn & Suites Raleigh Midtown,2,5.0,-1,19198314700,(919) 831-4700,hotels
Sheetz,6,3.0,1,19195671333,(919) 567-1333,gas stations
Panera Bread,110,2.5,2,19198651965,(919) 865-1965,sandwiches
Bali Hai,16,3.0,-1,19842424314,(984) 242-4314,chinese
Max's Pizza & Grill,67,4.0,1,19197836565,(919) 783-6565,pizza
Red Robin Gourmet Burgers and Brews,85,3.0,2,19195620276,(919) 562-0276,burgers
Tropical Picken Chicken Raleigh,192,3.5,2,19197030661,(919) 703-0661,dominican
Tasu Asian Bistro - Raleigh,470,3.0,2,19195448474,(919) 544-8474,sushi bars
Zaxby's Chicken Fingers & Buffalo Wings,39,2.0,1,19842420789,(984) 242-0789,fast food
Alamo Drafthouse Cinema Raleigh,266,4.0,2,19844446620,(984) 444-6620,cinema
Pro's Epicurean Market & Café,143,4.5,2,19193771788,(919) 377-1788,modern european
Shane's Rib Shack,93,3.5,2,19198509900,(919) 850-9900,southern
Burial Beer - The Exhibit,34,4.0,2,19196171314,(919) 617-1314,beer bar
Jersey Mike's Subs,24,3.5,1,19192770623,(919) 277-0623,fast food
Caribbean Cafe,85,3.5,2,19198724858,(919) 872-4858,caribbean
WFM Coffee Bar,114,4.0,2,19193540350,(919) 354-0350,coffee roasteries
Whole Foods Market,1,3.0,-1,19193540350,(919) 354-0350,grocery
Falls Village Wine And Beer,17,5.0,1,19842005984,(984) 200-5984,beer bar
McDonald's,29,2.0,1,19194811500,(919) 481-1500,burgers
Wendy's,11,2.0,1,19195776162,(919) 577-6162,burgers
Mandolin,378,4.0,3,19193220365,(919) 322-0365,southern
Gonza Tacos y Tequila,539,4.0,2,19198465478,(919) 846-5478,mexican
Sheetz,7,3.5,-1,19193290707,(919) 329-0707,gas stations
Mediterra Grill- Holly Springs,115,4.0,2,19197627851,(919) 762-7851,mediterranean
Tenko Japan,39,4.0,1,19842000569,(984) 200-0569,japanese
Whiskey Kitchen,472,4.0,2,19198033181,(919) 803-3181,southern
41 North Coffee,66,4.5,1,19196260271,(919) 626-0271,coffee & tea
Tuscan Blu,219,3.5,2,19198345707,(919) 834-5707,italian
Panera Bread,71,2.5,1,19193342726,(919) 334-2726,salad
Renaissance Raleigh North Hills Hotel,84,4.0,3,19195718773,(919) 571-8773,hotels
J & S New York Pizza,104,3.5,1,19193630071,(919) 363-0071,pizza
KFC,14,1.5,1,19195573801,(919) 557-3801,fast food
Taco Bell,25,1.0,1,19195573801,(919) 557-3801,fast food
New World Cafe,282,4.0,1,19197860091,(919) 786-0091,coffee & tea
Bruegger's Bagels,55,2.5,1,19198281301,(919) 828-1301,bagels
Crazy Fire Mongolian Grill,59,3.0,2,19198661700,(919) 866-1700,sushi bars
Chai's Asian Bistro,119,3.5,2,19193413715,(919) 341-3715,asian fusion
Bellini Fine Italian Cuisine,84,4.0,2,19195520303,(919) 552-0303,italian
Bellini Fine Italian Cuisine,203,4.0,2,19195520303,(919) 552-0303,italian
Wendy's,83,1.5,1,19197130810,(919) 713-0810,burgers
Serasana - Holly Springs,4,4.0,-1,19197627473,(919) 762-7473,yoga
Tasty Beverage Company,106,4.5,2,19198282789,(919) 828-2789,"beer, wine & spirits"
La Cocina Mexican Restaurant,101,3.5,2,19194670780,(919) 467-0780,mexican
Apex Wings,142,4.0,2,19193870082,(919) 387-0082,chicken wings
Dunkin',32,4.0,1,19193034334,(919) 303-4334,donuts
Chuy's,326,3.5,2,19195712489,(919) 571-2489,tex-mex
Nantucket Grill - Raleigh,198,3.5,2,19198701955,(919) 870-1955,american (traditional)
Outback Steakhouse,196,3.0,2,19194601770,(919) 460-1770,steakhouses
Zaxby's Chicken Fingers & Buffalo Wings,46,2.5,1,19198478151,(919) 847-8151,fast food
Hibachi Sushi,89,3.5,1,19192339119,(919) 233-9119,sushi bars
Tropical Smoothie Cafe,22,2.0,-1,19196518379,(919) 651-8379,juice bars & smoothies
Pizza Hut,25,2.0,1,19194699991,(919) 469-9991,pizza
A Place At The Table,122,4.5,2,19193078914,(919) 307-8914,cafes
McAlister's Deli,57,3.5,2,19193626518,(919) 362-6518,salad
Hardee's,12,2.5,1,19192338287,(919) 233-8287,fast food
The Mason Jar Tavern,218,4.0,2,19197625555,(919) 762-5555,american (traditional)
Target,27,3.5,2,19196612017,(919) 661-2017,department stores
Starbucks,5,4.0,-1,19196612017,(919) 661-2017,coffee & tea
Mission Market,27,4.5,2,19196294064,(919) 629-4064,coffee & tea
Bistro In The Park,12,4.0,-1,19196771840,(919) 677-1840,american (traditional)
Embassy Suites by Hilton Raleigh Durham Research Triangle,72,3.5,2,19196771840,(919) 677-1840,hotels
Waffle House,15,2.5,2,19194805212,(919) 480-5212,diners
Firehouse Subs,20,3.5,1,19194681822,(919) 468-1822,sandwiches
Lepakshi Indian Cuisine,22,4.0,-1,19194810910,(919) 481-0910,indian
Sai Krishna Bhavan,107,3.5,2,19194810910,(919) 481-0910,indian
Baskin Robbins,9,2.5,2,19192179603,(919) 217-9603,ice cream & frozen yogurt
Super Wok,169,4.0,2,19193888338,(919) 388-8338,chinese
Jimmy John's,17,3.0,1,19194610171,(919) 461-0171,sandwiches
Taj Mahal,122,4.0,2,19198482262,(919) 848-2262,indian
Showmars,61,4.5,-1,19848880161,(984) 888-0161,southern
Sassool,283,4.0,2,19193005586,(919) 300-5586,mediterranean
DICED - Cary,146,3.5,2,19193778572,(919) 377-8572,salad
Bawarchi Biryani Point,150,2.5,2,19194397070,(919) 439-7070,indian
China Pearl,4,2.5,-1,19198510358,(919) 851-0358,chinese
China Pearl,49,1.5,1,19198510358,(919) 851-0358,chinese
Duck Donuts Cary,326,4.5,1,19194688722,(919) 468-8722,donuts
Jubala Coffee,142,4.0,2,19197921767,(919) 792-1767,coffee & tea
Sake House,108,3.5,2,19196765788,(919) 676-5788,sushi bars
Jersey Mike's Subs,24,2.0,1,19198484343,(919) 848-4343,sandwiches
Taste of China,30,3.5,1,19197732285,(919) 773-2285,chinese
KOI Ramen,37,4.5,2,19193778088,(919) 377-8088,ramen
Hilton Garden Inn Raleigh Triangle Town Center,20,3.0,2,19198765650,(919) 876-5650,hotels
TapLine Growler,15,4.5,1,19197627329,(919) 762-7329,beer gardens
Arby's,5,3.0,1,19192690995,(919) 269-0995,fast food
Sheetz,7,2.5,2,19192394746,(919) 239-4746,convenience stores
Starbucks,16,4.0,1,19198289216,(919) 828-9216,coffee & tea
Harris Teeter,57,3.0,2,19198289216,(919) 828-9216,grocery
Harris Teeter Pharmacy,1,5.0,-1,19198289216,(919) 828-9216,drugstores
Bul Box,64,4.5,-1,19196502549,(919) 650-2549,salad
Marco's Pizza,4,2.5,-1,19197624444,(919) 762-4444,pizza
La Cocina Mexican Restaurante,148,3.5,2,19197726999,(919) 772-6999,mexican
Wangs Bistro,22,3.0,1,19192699788,(919) 269-9788,chinese
Wang's Bistro,2,2.0,-1,19192699788,(919) 269-9788,chinese
Brecotea,147,4.0,2,19192341555,(919) 234-1555,bubble tea
Saint Jacques,250,4.5,3,19198622770,(919) 862-2770,french
Acacia Tree Asian Cuisine,27,4.0,-1,19196771190,(919) 677-1190,chinese
MOD Pizza,57,4.0,-1,19192417200,(919) 241-7200,fast food
Afghan Kabab,37,5.0,2,19197030004,(919) 703-0004,afghan
Yemen Arab Resturant,11,4.5,-1,19197030004,(919) 703-0004,middle eastern
Subway,3,2.5,1,19199770441,(919) 977-0441,sandwiches
ItsAWrap Vietnamese Eatery,34,4.5,1,19842959800,(984) 295-9800,vietnamese
Famous Toastery,251,3.5,2,19196551971,(919) 655-1971,breakfast & brunch
CMX CinéBistro at Waverly Place,260,4.0,-1,19199873500,(919) 987-3500,cinema
City Barbeque,584,4.0,2,19194395191,(919) 439-5191,barbeque
Bravos Pizzeria,35,4.5,1,19193656065,(919) 365-6065,salad
Primo Pizza,4,4.5,2,19193656065,(919) 365-6065,pizza
Slice of Ny Pizza,61,3.0,1,19192619478,(919) 261-9478,pizza
Falafel & Co.,51,4.5,-1,19199779004,(919) 977-9004,bars
Hickory Tavern,228,3.0,2,19194667802,(919) 466-7802,american (traditional)
Checkers Pizza & Subs,45,3.0,1,19198211111,(919) 821-1111,pizza
Kylin Asian Cuisine,29,4.5,-1,19193678686,(919) 367-8686,asian fusion
Carolina Fish Fry,39,3.5,-1,19193222223,(919) 322-2223,seafood
Jumbo China Restaurant,26,3.0,1,19195468858,(919) 546-8858,chinese
Subway,4,2.5,1,19197908550,(919) 790-8550,sandwiches
Pho 919 Restaurant,186,3.5,2,19193770318,(919) 377-0318,vietnamese
Buffalo Brothers,180,3.0,2,19197824949,(919) 782-4949,sports bars
Tijuana Flats,126,3.5,1,19194686328,(919) 468-6328,tex-mex
Pizza Shack,5,4.0,-1,19198725400,(919) 872-5400,pizza
McDonald's,18,1.5,1,19196629804,(919) 662-9804,fast food
Jersey Mike's Subs,17,3.0,1,19194673900,(919) 467-3900,fast food
Village Deli and Grill - Cameron Village,130,3.5,2,19198281428,(919) 828-1428,delis
King Chinese Buffet,24,3.5,1,19195678989,(919) 567-8989,chinese
Strike & Barrel,27,4.0,-1,19194884651,(919) 488-4651,bowling
Once In A Blue Moon Bakery & Cafe,113,4.5,2,19193196554,(919) 319-6554,bakeries
Budacai,152,4.0,1,19198034005,(919) 803-4005,asian fusion
La Rancherita Mexican Restaurant,153,3.5,2,19193032448,(919) 303-2448,mexican
Everest Nepali Kitchen,110,4.5,2,19193789390,(919) 378-9390,indian
Capi's Exxon Deli & Bakery,11,3.0,1,19194680084,(919) 468-0084,delis
Dairy Queen Grill & Chill,38,2.5,1,19194652100,(919) 465-2100,ice cream & frozen yogurt
Little Portugal,38,4.5,-1,19195867144,(919) 586-7144,portuguese
Lowes Foods,18,2.5,3,19197799907,(919) 779-9907,grocery
Which Wich,52,3.5,1,19197869111,(919) 786-9111,sandwiches
Salsarita's Fresh Mexican Grill,17,3.0,2,19198407170,(919) 840-7170,mexican
P.F. Chang's,298,3.5,2,19197877754,(919) 787-7754,chinese
Firehouse Subs,10,3.0,-1,19193221986,(919) 322-1986,fast food
